User Selection,Task Size,Offloading Ratio,Delay,UAV Hover Location X,UAV Hover Location Y
0,2330321,0.05,11.04,100.00,100.00
0,2374819,0.00,11.87,0.00,100.00
0,2394511,0.00,11.97,0.00,0.00
0,2339381,0.00,11.70,100.00,0.00
0,2294807,0.00,11.47,100.00,0.00
0,2284005,0.00,11.42,0.00,100.00
0,2477536,0.00,12.39,100.00,0.00
0,2325146,0.07,10.77,100.00,100.00
0,2195317,0.04,10.58,100.00,0.00
0,2336641,0.00,11.68,100.00,0.00
0,2107961,0.00,10.54,100.00,100.00
0,2268468,0.02,11.09,100.00,0.00
0,2111052,0.00,10.56,100.00,0.00
0,2332764,0.02,11.41,100.00,0.00
0,2611814,0.02,12.79,100.00,0.00
0,2156285,0.04,10.39,100.00,0.00
0,2418760,0.08,11.15,0.00,100.00
0,2215063,0.10,9.96,100.00,100.00
0,2166341,0.00,10.83,100.00,100.00
0,2331948,0.06,11.01,100.00,100.00
0,2407335,0.04,11.57,100.00,100.00
0,2158998,0.00,10.79,100.00,100.00
0,2452582,0.08,11.23,100.00,100.00
0,2390633,0.00,11.95,100.00,100.00
0,2413655,0.06,11.40,100.00,100.00
0,2159280,0.01,10.65,0.00,100.00
0,2154666,0.08,9.87,100.00,100.00
0,2199431,0.00,11.00,0.00,0.00
0,2518191,0.15,10.70,100.00,0.00
0,2167206,0.00,10.84,100.00,0.00
0,2138706,0.05,10.21,100.00,0.00
0,2501585,0.06,11.72,100.00,0.00
0,2574608,0.02,12.64,100.00,0.00
0,2362498,0.00,11.81,100.00,100.00
0,2585304,0.01,12.78,100.00,100.00
0,2385964,0.00,11.93,0.00,100.00
0,2120368,0.00,10.60,0.00,100.00
0,2609976,0.00,13.05,0.00,0.00
0,2205338,0.01,10.88,0.00,100.00
0,2296692,0.07,10.64,100.00,100.00
0,2516668,0.00,12.58,100.00,100.00
0,2305859,0.11,10.23,100.00,100.00
0,2273602,0.01,11.25,100.00,100.00
0,2222807,0.05,10.55,100.00,100.00
0,2264489,0.03,11.01,100.00,100.00
0,2173518,0.00,10.87,100.00,100.00
0,2438661,0.03,11.83,100.00,100.00
0,2161660,0.00,10.81,100.00,0.00
0,2493254,0.00,12.47,0.00,0.00
0,2153463,0.02,10.54,0.00,0.00
0,2372630,0.01,11.76,0.00,100.00
0,2610992,0.08,11.99,0.00,100.00
0,2480481,0.06,11.66,100.00,100.00
0,2321878,0.03,11.31,100.00,100.00
0,2164544,0.01,10.67,100.00,100.00
0,2375852,0.04,11.43,0.00,100.00
0,2101820,0.00,10.51,100.00,100.00
0,2317333,0.00,11.59,100.00,0.00
0,2610235,0.03,12.63,100.00,0.00
0,2222667,0.00,11.11,100.00,0.00
0,2581738,0.00,12.87,0.00,0.00
0,2349064,0.00,11.75,100.00,0.00
0,2500220,0.07,11.60,100.00,0.00
0,2183607,0.00,10.92,100.00,0.00
0,2122922,0.04,10.20,100.00,0.00
0,2276293,0.06,10.65,100.00,0.00
0,2156093,0.00,10.78,100.00,0.00
0,2347147,0.04,11.26,100.00,0.00
0,2590058,0.08,11.89,100.00,0.00
0,2556801,0.02,12.56,100.00,0.00
0,2565393,0.02,12.55,0.00,0.00
0,2515942,0.06,11.87,100.00,0.00
0,2439502,0.00,12.20,100.00,0.00
0,2392496,0.00,11.96,100.00,0.00
0,2540389,0.09,11.57,100.00,0.00
0,2281044,0.06,10.67,100.00,0.00
0,2194459,0.03,10.65,100.00,0.00
0,2309579,0.00,11.55,100.00,0.00
0,2365200,0.01,11.76,100.00,0.00
0,2273665,0.00,11.37,0.00,100.00
0,2147101,0.00,10.74,0.00,0.00
0,2409791,0.01,11.88,100.00,100.00
0,2335023,0.00,11.64,0.00,0.00
0,2128623,0.00,10.64,100.00,0.00
0,2500294,0.00,12.50,100.00,0.00
0,2476359,0.00,12.38,100.00,0.00
0,2563224,0.00,12.82,0.00,100.00
0,2616373,0.00,13.08,100.00,100.00
0,2446302,0.05,11.63,0.00,100.00
0,2120172,0.02,10.42,0.00,100.00
0,2286290,0.00,11.43,100.00,100.00
0,2611273,0.00,13.06,100.00,0.00
0,2359798,0.00,11.80,0.00,0.00
0,2531151,0.06,11.96,100.00,100.00
0,2396277,0.00,11.98,100.00,100.00
0,2196578,0.00,10.98,100.00,100.00
0,2312358,0.03,11.23,100.00,100.00
0,2418084,0.01,11.95,100.00,100.00
0,2402538,0.03,11.64,100.00,100.00
0,2408132,0.00,12.04,100.00,100.00
0,2317990,0.03,11.22,100.00,0.00
0,2398250,0.00,11.99,0.00,100.00
0,2221994,0.00,11.11,100.00,100.00
0,2607821,0.12,11.52,0.00,0.00
0,2380305,0.09,10.86,100.00,0.00
0,2188306,0.00,10.94,100.00,0.00
0,2599411,0.00,13.00,100.00,0.00
0,2258137,0.01,11.22,0.00,100.00
0,2437587,0.00,12.19,100.00,100.00
0,2507906,0.00,12.54,100.00,100.00
0,2211639,0.00,11.06,100.00,100.00
0,2539981,0.07,11.85,0.00,100.00
0,2292951,0.00,11.46,100.00,100.00
0,2117616,0.02,10.33,100.00,100.00
0,2173036,0.04,10.47,0.00,0.00
0,2565058,0.04,12.34,100.00,0.00
0,2435795,0.00,12.18,100.00,100.00
0,2317355,0.06,10.95,100.00,100.00
0,2400653,0.02,11.77,100.00,100.00
0,2272769,0.04,10.94,0.00,100.00
0,2151501,0.00,10.76,100.00,100.00
0,2204350,0.07,10.24,0.00,0.00
0,2513780,0.10,11.37,100.00,0.00
0,2268887,0.00,11.34,0.00,100.00
0,2568222,0.00,12.84,100.00,100.00
0,2138748,0.03,10.39,0.00,0.00
0,2442671,0.02,11.94,100.00,0.00
0,2110365,0.07,9.81,100.00,0.00
0,2320062,0.01,11.48,0.00,0.00
0,2102993,0.00,10.51,100.00,100.00
0,2275698,0.06,10.67,100.00,100.00
0,2568726,0.02,12.59,0.00,0.00
0,2383544,0.08,11.00,0.00,0.00
0,2602869,0.00,13.01,0.00,0.00
0,2189274,0.00,10.95,100.00,0.00
0,2252028,0.03,10.97,100.00,0.00
0,2359247,0.00,11.80,100.00,100.00
0,2202512,0.00,11.01,0.00,0.00
0,2353507,0.04,11.27,100.00,0.00
0,2571801,0.00,12.86,100.00,0.00
0,2608555,0.00,13.04,100.00,100.00
0,2368049,0.00,11.84,100.00,100.00
0,2154459,0.00,10.73,0.00,100.00
0,2466140,0.01,12.23,0.00,100.00
0,2362794,0.00,11.81,100.00,100.00
0,2591801,0.00,12.96,100.00,100.00
0,2468974,0.00,12.34,100.00,100.00
0,2304780,0.00,11.52,100.00,100.00
0,2539625,0.00,12.70,100.00,100.00
0,2118169,0.03,10.26,100.00,100.00
0,2601835,0.02,12.68,100.00,100.00
0,2245592,0.00,11.23,100.00,100.00
0,2222639,0.00,11.11,100.00,100.00
0,2328175,0.01,11.53,100.00,100.00
0,2392947,0.00,11.96,0.00,100.00
0,2176790,0.03,10.55,100.00,100.00
0,2397956,0.00,11.99,100.00,0.00
0,2264664,0.01,11.20,100.00,0.00
0,2430728,0.00,12.15,100.00,0.00
0,2320935,0.00,11.60,100.00,0.00
0,2410341,0.00,12.05,39.70,0.00
0,2121595,0.00,10.61,100.00,0.00
0,2489561,0.00,12.45,100.00,0.00
0,2358506,0.01,11.64,100.00,0.00
0,2594169,0.05,12.33,100.00,0.00
0,2485829,0.07,11.56,100.00,0.00
0,2329311,0.00,11.65,100.00,100.00
0,2576700,0.00,12.88,100.00,100.00
0,2211589,0.02,10.88,100.00,100.00
0,2285529,0.02,11.25,100.00,0.00
0,2197875,0.01,10.92,100.00,0.00
0,2301838,0.05,10.96,100.00,0.00
0,2375225,0.04,11.44,100.00,0.00
0,2352128,0.00,11.76,100.00,0.00
0,2137204,0.06,10.00,100.00,0.00
0,2280882,0.00,11.40,0.00,0.00
0,2605930,0.05,12.41,100.00,0.00
0,2271866,0.00,11.36,100.00,0.00
0,2561356,0.00,12.81,0.00,0.00
0,2591762,0.00,12.96,0.00,100.00
0,2495477,0.00,12.48,0.00,100.00
0,2395885,0.00,11.98,100.00,100.00
0,2391483,0.01,11.83,100.00,100.00
0,2607793,0.05,12.42,100.00,0.00
0,2343609,0.02,11.52,100.00,100.00
0,2272190,0.00,11.36,0.00,100.00
0,2460350,0.00,12.30,100.00,100.00
0,2607158,0.00,12.99,0.00,100.00
0,2162270,0.09,9.80,0.00,0.00
0,2488536,0.07,11.52,0.00,0.00
0,2523772,0.02,12.37,0.00,0.00
0,2392378,0.00,11.96,100.00,0.00
0,2191930,0.00,10.96,100.00,0.00
0,2293102,0.00,11.47,100.00,0.00
0,2374183,0.03,11.47,0.00,0.00
0,2214220,0.04,10.64,100.00,100.00
0,2548248,0.00,12.74,100.00,100.00
0,2114785,0.00,10.57,100.00,100.00
0,2377798,0.00,11.89,100.00,100.00
0,2139007,0.00,10.70,100.00,100.00
0,2384107,0.02,11.73,100.00,100.00
0,2133612,0.03,10.36,0.00,0.00
0,2534793,0.04,12.19,0.00,0.00
0,2280088,0.13,9.97,0.00,0.00
0,2343300,0.00,11.68,100.00,0.00
0,2620308,0.07,12.14,0.00,100.00
0,2453517,0.04,11.82,0.00,100.00
0,2335997,0.00,11.68,100.00,100.00
0,2151175,0.03,10.39,100.00,100.00
0,2176882,0.00,10.88,100.00,100.00
0,2528240,0.00,12.64,100.00,100.00
0,2381831,0.00,11.91,100.00,0.00
0,2235043,0.03,10.84,0.00,0.00
0,2618271,0.00,13.09,0.00,100.00
0,2189460,0.05,10.39,0.00,0.00
0,2372344,0.00,11.86,0.00,0.00
0,2273336,0.00,11.37,100.00,0.00
0,2519986,0.02,12.40,100.00,0.00
0,2604739,0.00,13.02,100.00,0.00
0,2544371,0.06,11.91,0.00,0.00
0,2451616,0.03,11.89,100.00,0.00
0,2148697,0.00,10.74,100.00,0.00
0,2360739,0.00,11.80,100.00,100.00
0,2526521,0.04,12.13,42.07,0.00
0,2614703,0.00,13.07,100.00,100.00
0,2531779,0.00,12.66,100.00,100.00
0,2358218,0.01,11.69,100.00,100.00
0,2356294,0.09,10.72,100.00,100.00
0,2435054,0.00,12.18,100.00,0.00
0,2156378,0.08,9.88,0.00,0.00
0,2116128,0.04,10.19,100.00,100.00
0,2302494,0.00,11.51,48.85,0.00
0,2230693,0.00,11.15,100.00,100.00
0,2593499,0.08,11.97,100.00,100.00
0,2497890,0.00,12.49,100.00,0.00
0,2252401,0.08,10.33,0.00,0.00
0,2163385,0.04,10.33,100.00,0.00
0,2475942,0.00,12.38,0.00,0.00
0,2156678,0.00,10.78,100.00,0.00
0,2530943,0.00,12.65,100.00,100.00
0,2178190,0.00,10.89,100.00,100.00
0,2175145,0.00,10.88,0.00,100.00
0,2103671,0.05,10.02,100.00,100.00
0,2388455,0.00,11.94,100.00,0.00
0,2314947,0.04,11.14,100.00,100.00
0,2340763,0.02,11.47,100.00,100.00
0,2415357,0.09,10.95,0.00,100.00
0,2290484,0.00,11.45,100.00,100.00
0,2496621,0.00,12.48,100.00,100.00
0,2138302,0.00,10.69,100.00,100.00
0,2311694,0.08,10.65,15.96,0.00
0,2598208,0.00,12.99,100.00,0.00
0,2350783,0.00,11.75,100.00,100.00
0,2528206,0.00,12.64,100.00,0.00
0,2260837,0.00,11.30,0.00,0.00
0,2460668,0.00,12.30,100.00,0.00
0,2368959,0.02,11.56,100.00,0.00
0,2476272,0.09,11.30,0.00,0.00
0,2424061,0.02,11.91,100.00,0.00
0,2360840,0.00,11.80,0.00,0.00
0,2134504,0.04,10.25,0.00,0.00
0,2150757,0.00,10.75,100.00,0.00
0,2432622,0.00,12.16,0.00,100.00
0,2125075,0.02,10.36,100.00,100.00
0,2600224,0.01,12.85,100.00,100.00
0,2536768,0.02,12.49,100.00,100.00
0,2382256,0.10,10.70,100.00,100.00
0,2475069,0.00,12.38,0.00,100.00
0,2225209,0.00,11.08,100.00,100.00
0,2451526,0.00,12.26,100.00,100.00
0,2219693,0.00,11.10,0.00,0.00
0,2168942,0.00,10.84,100.00,0.00
0,2170466,0.00,10.85,0.00,0.00
0,2426409,0.03,11.72,100.00,0.00
0,2507073,0.00,12.54,100.00,100.00
0,2469435,0.00,12.35,100.00,100.00
0,2117235,0.00,10.59,100.00,0.00
0,2592800,0.00,12.96,0.00,0.00
0,2399101,0.10,10.82,100.00,100.00
0,2570151,0.02,12.57,100.00,100.00
0,2547090,0.03,12.35,100.00,100.00
0,2354309,0.00,11.77,100.00,100.00
0,2506009,0.10,11.25,100.00,100.00
0,2130478,0.01,10.56,100.00,100.00
0,2485281,0.00,12.43,100.00,100.00
0,2324843,0.10,10.48,100.00,0.00
0,2227086,0.02,10.87,100.00,0.00
0,2157667,0.00,10.79,100.00,0.00
0,2247431,0.05,10.67,100.00,0.00
0,2535570,0.00,12.65,0.00,0.00
0,2368015,0.02,11.61,100.00,100.00
0,2400834,0.00,11.99,100.00,100.00
0,2222247,0.03,10.83,0.00,0.00
0,2436758,0.03,11.84,0.00,0.00
0,2123081,0.00,10.62,100.00,0.00
0,2441652,0.05,11.62,100.00,0.00
0,2384621,0.02,11.67,100.00,0.00
0,2318742,0.05,10.99,100.00,0.00
0,2606096,0.08,11.94,100.00,100.00
0,2303755,0.03,11.23,0.00,0.00
0,2391917,0.04,11.54,100.00,0.00
0,2594966,0.00,12.97,0.00,100.00
0,2181817,0.03,10.62,100.00,100.00
0,2207469,0.05,10.47,100.00,100.00
0,2270263,0.02,11.09,100.00,100.00
0,2603985,0.02,12.70,0.00,100.00
0,2365051,0.00,11.83,100.00,100.00
0,2539320,0.00,12.70,100.00,0.00
0,2222852,0.03,10.81,0.00,100.00
0,2469912,0.00,12.35,100.00,100.00
0,2387743,0.00,11.94,100.00,100.00
0,2158400,0.04,10.38,100.00,100.00
0,2277495,0.00,11.39,100.00,100.00
0,2192051,0.06,10.30,100.00,100.00
0,2618746,0.01,13.02,100.00,0.00
0,2123984,0.00,10.62,100.00,0.00
0,2315328,0.06,10.85,100.00,100.00
0,2598280,0.07,12.12,100.00,100.00
0,2213410,0.00,11.07,100.00,0.00
0,2437435,0.00,12.19,100.00,0.00
0,2558799,0.01,12.63,100.00,0.00
0,2320972,0.08,10.73,100.00,0.00
0,2467490,0.01,12.20,100.00,0.00
0,2419114,0.00,12.10,100.00,0.00
0,2435988,0.00,12.18,100.00,100.00
0,2498678,0.03,12.11,100.00,100.00
0,2384373,0.09,10.83,100.00,0.00
0,2444259,0.00,12.22,100.00,0.00
0,2499501,0.00,12.50,100.00,0.00
0,2516457,0.03,12.22,100.00,0.00
0,2545574,0.00,12.73,100.00,0.00
0,2550505,0.00,12.75,0.00,0.00
0,2544197,0.00,12.72,100.00,0.00
0,2187688,0.00,10.94,100.00,0.00
0,2322984,0.03,11.29,100.00,0.00
0,2418083,0.00,12.09,100.00,0.00
0,2134924,0.00,10.67,100.00,100.00
0,2563249,0.02,12.53,100.00,100.00
0,2620203,0.00,13.10,0.00,100.00
0,2245580,0.00,11.23,100.00,100.00
0,2115038,0.02,10.38,100.00,100.00
0,2383888,0.00,11.92,100.00,100.00
0,2136778,0.00,10.68,100.00,100.00
0,2260759,0.00,11.30,100.00,100.00
0,2389983,0.00,11.95,100.00,0.00
0,2546601,0.00,12.73,100.00,0.00
0,2541518,0.02,12.47,100.00,0.00
0,2458022,0.03,11.90,100.00,0.00
0,2268192,0.06,10.68,100.00,0.00
0,2205866,0.00,11.03,100.00,0.00
0,2202371,0.02,10.78,100.00,0.00
0,2234626,0.03,10.85,100.00,0.00
0,2310023,0.02,11.30,100.00,0.00
0,2175556,0.02,10.65,100.00,0.00
0,2377310,0.00,11.89,0.00,100.00
0,2223591,0.00,11.12,0.00,0.00
0,2128755,0.00,10.63,100.00,0.00
0,2503253,0.00,12.52,100.00,0.00
0,2564976,0.01,12.69,100.00,0.00
0,2422930,0.00,12.11,100.00,0.00
0,2560159,0.00,12.75,100.00,0.00
0,2521894,0.01,12.52,100.00,0.00
0,2358994,0.01,11.62,0.00,100.00
0,2107202,0.04,10.09,100.00,100.00
0,2239065,0.00,11.20,100.00,100.00
0,2608111,0.00,13.04,100.00,100.00
0,2372379,0.00,11.86,0.00,0.00
0,2464442,0.00,12.32,0.00,100.00
0,2385265,0.07,11.08,0.00,100.00
0,2285322,0.00,11.43,100.00,100.00
0,2483017,0.00,12.42,100.00,100.00
0,2239370,0.04,10.76,100.00,100.00
0,2473144,0.00,12.37,0.00,100.00
0,2304483,0.02,11.29,100.00,100.00
0,2435932,0.01,12.08,100.00,100.00
0,2420552,0.00,12.10,0.00,100.00
0,2527727,0.06,11.88,100.00,100.00
0,2213904,0.02,10.85,100.00,100.00
0,2398727,0.00,11.99,100.00,100.00
0,2320820,0.00,11.59,100.00,100.00
0,2292547,0.00,11.46,100.00,100.00
0,2547680,0.08,11.66,100.00,0.00
0,2222811,0.00,11.11,100.00,0.00
0,2504288,0.07,11.63,100.00,100.00
0,2274427,0.00,11.37,100.00,100.00
0,2171745,0.05,10.37,0.00,100.00
0,2569888,0.04,12.33,100.00,100.00
0,2101979,0.03,10.16,0.00,100.00
0,2147697,0.00,10.74,100.00,0.00
0,2267862,0.03,10.95,100.00,0.00
0,2618952,0.00,13.09,100.00,0.00
0,2469481,0.00,12.35,100.00,0.00
0,2592456,0.02,12.65,0.00,100.00
0,2493587,0.10,11.28,0.00,100.00
0,2411808,0.05,11.52,0.00,100.00
0,2472907,0.00,12.36,100.00,100.00
0,2440173,0.01,12.03,0.00,100.00
0,2418374,0.00,12.09,100.00,100.00
0,2211595,0.00,11.06,100.00,100.00
0,2567367,0.00,12.84,100.00,0.00
0,2494576,0.04,11.96,100.00,0.00
0,2601938,0.00,13.01,0.00,100.00
0,2618074,0.02,12.85,0.00,100.00
0,2126940,0.04,10.17,0.00,100.00
0,2589776,0.00,12.95,100.00,100.00
0,2593942,0.05,12.26,100.00,100.00
0,2169703,0.07,10.08,100.00,0.00
0,2332104,0.09,10.65,100.00,0.00
0,2291827,0.09,10.42,100.00,0.00
0,2151278,0.02,10.49,100.00,0.00
0,2571209,0.00,12.86,100.00,100.00
0,2521228,0.01,12.46,100.00,100.00
0,2512578,0.00,12.56,0.00,29.28
0,2394360,0.05,11.36,100.00,29.28
0,2417542,0.00,12.09,0.00,0.00
0,2352913,0.00,11.76,0.00,100.00
0,2417262,0.00,12.09,100.00,100.00
0,2102330,0.02,10.32,0.00,0.00
0,2332887,0.07,10.83,100.00,100.00
0,2508903,0.06,11.84,0.00,0.00
0,2394178,0.02,11.70,100.00,0.00
0,2529981,0.00,12.65,100.00,0.00
0,2414297,0.04,11.65,100.00,0.00
0,2307895,0.00,11.54,100.00,0.00
0,2167122,0.00,10.84,0.00,0.00
0,2372912,0.03,11.47,100.00,0.00
0,2602192,0.01,12.88,100.00,0.00
0,2124140,0.11,9.50,0.00,88.73
0,2248830,0.00,11.24,100.00,88.73
0,2620203,0.00,13.10,100.00,88.73
0,2571238,0.00,12.86,100.00,0.00
0,2432413,0.00,12.16,100.00,0.00
0,2494923,0.00,12.47,100.00,0.00
0,2316046,0.00,11.58,100.00,0.00
0,2176527,0.09,9.90,0.00,0.00
0,2602343,0.01,12.90,100.00,100.00
0,2540010,0.03,12.31,100.00,100.00
0,2576417,0.00,12.88,0.00,100.00
0,2535605,0.00,12.68,0.00,100.00
0,2596446,0.00,12.98,100.00,100.00
0,2458550,0.01,12.14,100.00,0.00
0,2373636,0.00,11.87,0.00,100.00
0,2383341,0.00,11.92,100.00,100.00
0,2382432,0.00,11.91,100.00,100.00
0,2362684,0.00,11.81,100.00,100.00
0,2097978,0.05,9.95,100.00,0.00
0,2186251,0.04,10.44,100.00,100.00
0,2561870,0.00,12.81,100.00,100.00
0,2106599,0.00,10.53,0.00,0.00
0,2161673,0.03,10.53,100.00,100.00
0,2184371,0.00,10.88,100.00,100.00
0,2278267,0.00,11.34,0.00,0.00
0,2447405,0.04,11.77,0.00,100.00
0,2212939,0.00,11.04,100.00,100.00
0,2177101,0.08,10.05,100.00,100.00
0,2552539,0.00,12.76,100.00,0.00
0,2450600,0.00,12.25,100.00,0.00
0,2255878,0.00,11.28,100.00,0.00
0,2467084,0.00,12.34,100.00,0.00
0,2606773,0.03,12.67,0.00,0.00
0,2460762,0.03,11.89,100.00,0.00
0,2431428,0.01,12.09,100.00,0.00
0,2485195,0.00,12.43,100.00,0.00
0,2135469,0.02,10.52,100.00,0.00
0,2477276,0.05,11.82,100.00,0.00
0,2328807,0.06,10.89,100.00,0.00
0,2604317,0.05,12.35,100.00,100.00
0,2250398,0.00,11.25,100.00,100.00
0,2126985,0.02,10.46,100.00,100.00
0,2414543,0.00,12.07,100.00,100.00
0,2207048,0.05,10.46,100.00,100.00
0,2325534,0.00,11.63,0.00,100.00
0,2097469,0.00,10.49,100.00,100.00
0,2310591,0.00,11.55,100.00,100.00
0,2461482,0.01,12.16,100.00,100.00
0,2484313,0.00,12.42,100.00,100.00
0,2211176,0.00,11.06,100.00,100.00
0,2353010,0.05,11.17,100.00,100.00
0,2488630,0.00,12.44,100.00,100.00
0,2472901,0.08,11.33,0.00,100.00
0,2160107,0.12,9.52,100.00,0.00
0,2420759,0.00,12.10,0.00,0.00
0,2380925,0.01,11.74,100.00,0.00
0,2122051,0.01,10.49,100.00,0.00
0,2448914,0.06,11.50,100.00,100.00
0,2429197,0.00,12.15,100.00,100.00
0,2581921,0.00,12.91,33.98,100.00
0,2404126,0.00,12.02,100.00,100.00
0,2118668,0.00,10.59,0.00,0.00
0,2417374,0.03,11.69,100.00,84.90
0,2236728,0.01,11.11,0.00,100.00
0,2385760,0.00,11.93,100.00,100.00
0,2484514,0.00,12.42,92.29,100.00
0,2304750,0.06,10.80,0.00,100.00
0,2295574,0.07,10.73,100.00,100.00
0,2309381,0.00,11.55,100.00,100.00
0,2520303,0.00,12.60,100.00,0.00
0,2217323,0.00,11.09,100.00,0.00
0,2206549,0.00,11.03,0.00,0.00
0,2221921,0.03,10.80,100.00,0.00
0,2556557,0.00,12.78,100.00,0.00
0,2191080,0.00,10.96,100.00,100.00
0,2213293,0.01,10.94,100.00,0.00
0,2413265,0.00,12.07,100.00,0.00
0,2321809,0.00,11.61,0.00,0.00
0,2601470,0.07,12.15,100.00,0.00
0,2188961,0.02,10.72,100.00,0.00
0,2473127,0.01,12.24,0.00,0.00
0,2202994,0.00,11.01,100.00,0.00
0,2563042,0.01,12.66,100.00,0.00
0,2456222,0.00,12.28,100.00,0.00
0,2583982,0.00,12.92,100.00,0.00
0,2438494,0.00,12.13,100.00,0.00
0,2320063,0.09,10.51,100.00,0.00
0,2559851,0.05,12.15,100.00,0.00
0,2480029,0.04,11.89,100.00,0.00
0,2499130,0.00,12.50,100.00,0.00
0,2602512,0.00,13.01,100.00,0.00
0,2339199,0.00,11.70,100.00,0.00
0,2387533,0.04,11.47,100.00,0.00
0,2132691,0.00,10.66,100.00,0.00
0,2406756,0.00,12.03,0.00,0.00
0,2269578,0.00,11.35,100.00,0.00
0,2103282,0.08,9.69,0.00,0.00
0,2122528,0.00,10.61,100.00,100.00
0,2410534,0.05,11.48,100.00,100.00
0,2524232,0.00,12.62,0.00,0.00
0,2352184,0.14,10.14,100.00,0.00
0,2459566,0.00,12.30,100.00,0.00
0,2237681,0.00,11.17,0.00,100.00
0,2397019,0.06,11.25,0.00,0.00
0,2593310,0.04,12.40,0.00,0.00
0,2449660,0.04,11.76,0.00,0.00
0,2582530,0.00,12.91,100.00,0.00
0,2427945,0.00,12.14,100.00,0.00
0,2159543,0.00,10.80,0.00,0.00
0,2401753,0.00,12.01,100.00,0.00
0,2577482,0.00,12.89,0.00,0.00
0,2103575,0.03,10.17,0.00,0.00
0,2132783,0.02,10.40,100.00,0.00
0,2176337,0.04,10.45,100.00,0.00
0,2472334,0.04,11.91,100.00,100.00
0,2316062,0.06,10.87,100.00,0.00
0,2306546,0.01,11.39,0.00,100.00
0,2447186,0.07,11.43,0.00,0.00
0,2103461,0.00,10.52,100.00,0.00
0,2246976,0.00,11.23,0.00,100.00
0,2364478,0.00,11.82,100.00,100.00
0,2193868,0.00,10.97,100.00,100.00
0,2099449,0.00,10.48,100.00,100.00
0,2473567,0.00,12.31,0.00,100.00
0,2374863,0.04,11.43,100.00,100.00
0,2561531,0.00,12.81,100.00,100.00
0,2162327,0.01,10.71,100.00,89.83
0,2408246,0.00,12.01,0.00,0.00
0,2382457,0.00,11.91,0.00,100.00
0,2442143,0.00,12.21,100.00,100.00
0,2526252,0.00,12.63,0.00,100.00
0,2600224,0.01,12.84,100.00,100.00
0,2289320,0.05,10.90,100.00,100.00
0,2192139,0.01,10.82,100.00,100.00
0,2377139,0.00,11.89,100.00,0.00
0,2463565,0.00,12.32,100.00,0.00
0,2562917,0.00,12.81,0.00,100.00
0,2254736,0.02,11.05,100.00,0.00
0,2596928,0.00,12.98,100.00,0.00
0,2435884,0.03,11.87,100.00,0.00
0,2440751,0.04,11.74,100.00,0.00
0,2170242,0.10,9.72,0.00,100.00
0,2242931,0.00,11.21,0.00,0.00
0,2446290,0.00,12.23,100.00,0.00
0,2160075,0.04,10.38,0.00,100.00
0,2276826,0.01,11.22,0.00,100.00
0,2524473,0.00,12.62,0.00,100.00
0,2602829,0.00,13.01,100.00,100.00
0,2571091,0.00,12.86,100.00,0.00
0,2162973,0.07,10.09,100.00,0.00
0,2191157,0.00,10.93,100.00,0.00
0,2474469,0.00,12.37,100.00,0.00
0,2467760,0.03,12.01,100.00,0.00
0,2225825,0.04,10.69,0.00,0.00
0,2455510,0.00,12.28,0.00,0.00
0,2173226,0.04,10.40,100.00,0.00
0,2377141,0.07,11.07,100.00,0.00
0,2291090,0.00,11.46,100.00,0.00
0,2461249,0.00,12.31,100.00,0.00
0,2280682,0.03,11.01,100.00,0.00
0,2486017,0.00,12.43,100.00,0.00
0,2621365,0.00,13.11,0.00,100.00
0,2416251,0.00,12.08,100.00,100.00
0,2225630,0.07,10.37,100.00,100.00
0,2473344,0.00,12.37,100.00,100.00
0,2254272,0.04,10.84,100.00,100.00
0,2475051,0.00,12.38,100.00,100.00
0,2582302,0.00,12.91,0.00,0.00
0,2221823,0.01,11.03,100.00,0.00
0,2337058,0.02,11.46,0.00,0.00
0,2261744,0.03,10.95,100.00,0.00
0,2617079,0.00,13.09,100.00,100.00
0,2136343,0.05,10.17,0.00,100.00
0,2380774,0.03,11.52,100.00,100.00
0,2466740,0.00,12.33,100.00,100.00
0,2363733,0.04,11.40,0.00,1.14
0,2515600,0.07,11.67,0.00,100.00
0,2195958,0.00,10.98,100.00,0.00
0,2587102,0.09,11.80,100.00,0.00
0,2100070,0.00,10.50,0.00,100.00
0,2607652,0.00,13.04,100.00,0.00
0,2131921,0.01,10.52,100.00,0.00
0,2112450,0.01,10.43,100.00,0.00
0,2534802,0.04,12.16,100.00,100.00
0,2290163,0.05,10.93,0.00,100.00
0,2149174,0.10,9.67,0.00,100.00
0,2469210,0.11,10.93,100.00,100.00
0,2235841,0.05,10.60,100.00,100.00
0,2369050,0.04,11.43,100.00,100.00
0,2191404,0.02,10.76,100.00,100.00
0,2578270,0.00,12.89,100.00,100.00
0,2281807,0.00,11.41,100.00,100.00
0,2126633,0.00,10.63,100.00,100.00
0,2162746,0.00,10.81,100.00,100.00
0,2491802,0.02,12.23,100.00,100.00
0,2246460,0.00,11.23,100.00,100.00
0,2097800,0.00,10.49,100.00,100.00
0,2501823,0.00,12.51,0.00,0.00
0,2312947,0.00,11.56,0.00,100.00
0,2540141,0.00,12.70,100.00,100.00
0,2435939,0.04,11.75,0.00,0.00
0,2138636,0.05,10.13,100.00,0.00
0,2291854,0.14,9.90,0.00,100.00
0,2235227,0.00,11.17,0.00,100.00
0,2149482,0.01,10.68,100.00,100.00
0,2265121,0.04,10.88,100.00,0.00
0,2318315,0.00,11.59,0.00,0.00
